x,y,z,A,B,C,button,T,delta_ms
-11.7341,-138.133,-652.134,-0.0545566,-1.39996,-0.0725907,0,1755509218928,8
-11.7406,-136.866,-652.101,-0.0584443,-1.40001,-0.0769168,0,1755509218936,8
-11.8955,-135.088,-652.107,-0.0555758,-1.40022,-0.0740438,0,1755509218944,8
-11.9806,-133.635,-652.133,-0.0502824,-1.40034,-0.0683977,0,1755509218952,8
-12.103,-132.103,-652.037,-0.0536444,-1.40005,-0.0723157,0,1755509218960,8
-12.2431,-130.162,-652.002,-0.0558608,-1.40031,-0.0745336,0,1755509218968,8
-12.3811,-128.411,-651.97,-0.054176,-1.40031,-0.0721535,0,1755509218976,8
-12.2956,-126.651,-651.843,-0.0574184,-1.40021,-0.0758214,0,1755509218984,8
-12.326,-124.526,-651.777,-0.0536572,-1.40003,-0.0719865,0,1755509218992,8
-12.3601,-122.303,-651.743,-0.0552666,-1.40014,-0.0735865,0,1755509219000,8
-12.293,-119.986,-651.723,-0.0602105,-1.4005,-0.0786065,0,1755509219008,8
-12.1758,-117.717,-651.571,-0.0552067,-1.39978,-0.0730569,0,1755509219016,8
-12.1405,-115.404,-651.659,-0.0505853,-1.40006,-0.0695571,0,1755509219024,8
-12.1138,-112.987,-651.516,-0.057853,-1.39982,-0.075865,0,1755509219032,8
-11.912,-110.443,-651.517,-0.0616038,-1.4002,-0.079915,0,1755509219040,8
-11.7766,-107.977,-651.45,-0.0606469,-1.39991,-0.0791499,0,1755509219048,8
-11.5043,-105.483,-651.233,-0.0603566,-1.39968,-0.0785958,0,1755509219056,8
-11.8528,-103.106,-651.158,-0.0628349,-1.39976,-0.0804206,0,1755509219064,8
-11.8157,-100.711,-651.249,-0.061169,-1.3998,-0.0790589,0,1755509219072,8
-11.552,-98.6309,-651.427,-0.060628,-1.40051,-0.0793082,0,1755509219080,8
-11.3905,-96.3749,-651.272,-0.0580084,-1.40032,-0.0765572,0,1755509219088,8
-11.4426,-94.0763,-651.265,-0.0626616,-1.40053,-0.0811812,0,1755509219096,8
-11.3498,-91.5521,-651.198,-0.0636772,-1.40048,-0.0823077,0,1755509219104,8
-11.2288,-89.4121,-651.29,-0.0587604,-1.4001,-0.0770431,0,1755509219112,8
-10.9751,-86.9602,-650.49,-0.0572078,-1.3997,-0.0751356,0,1755509219120,8
-10.8662,-84.9761,-650.53,-0.0566643,-1.4002,-0.0753589,0,1755509219128,8
-10.6839,-83.004,-650.5,-0.0586591,-1.40028,-0.0781913,0,1755509219136,8
-10.6391,-80.4188,-650.658,-0.0594365,-1.40065,-0.0778009,0,1755509219144,8
-10.1997,-78.531,-650.46,-0.0463964,-1.39996,-0.0651205,0,1755509219152,8
-10.4985,-76.6179,-650.192,-0.0564717,-1.39995,-0.075001,0,1755509219160,8
-10.2756,-74.7184,-649.906,-0.0594321,-1.40003,-0.0775768,0,1755509219168,8
-9.96303,-72.8457,-649.76,-0.0580535,-1.39999,-0.076259,0,1755509219176,8
-10.2045,-70.7776,-649.884,-0.0512401,-1.40014,-0.0701031,0,1755509219184,8
-9.93019,-69.3711,-649.642,-0.0622807,-1.40047,-0.0809359,0,1755509219192,8
-10.0126,-67.0396,-649.542,-0.0600738,-1.3998,-0.0797011,0,1755509219200,8
-9.80644,-65.7426,-649.434,-0.0536527,-1.39954,-0.073211,0,1755509219208,8
-9.65611,-64.3453,-649.231,-0.0563412,-1.3991,-0.0752724,0,1755509219216,8
-9.49288,-62.7782,-649.666,-0.0611775,-1.40007,-0.0808998,0,1755509219224,8
-9.34022,-61.605,-649.611,-0.0528967,-1.39988,-0.0720464,0,1755509219232,8
